,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
4219,35772,"그 외로 김 일환 목사는 감리교 목사인 이현주 씨와 함께 공동 번 역성 서 번역에 개신교 측 번역자로 참여했으며, 구약성 서서 법문 구약성 구약의 영웅들에게 가려진 민중의 관점에서 알기 쉽게 설명한 《 히브리 민중사 》 ( ( 민사 )를 저술하였다.",per:religion,wikipedia,per,이현주,22,24,PER,개신교,46,48,ORG
4220,35773,"한 실례로 문익환 목사는 김리리 교회인 이현주 목사와 함께 공동번역성서 번역에 개신교 측 번역자로 참여했으며, 구약성 역사를 다윗, 사무엘 등의 왕들에게 가려진 민중의 관점에서 어서 기 쉽게 설명한 《 히브리 민 사사 ( 삼민 사사 )를 저술하였다.",per:religion,wikipedia,per,이현주,22,24,PER,개신교,44,46,ORG
4221,35774,헤이안 시대에는 당나라의 승려 출신인 사이초와 구카이이 각각 천태종과 진언종을 개창 켰다.,per:religion,wikipedia,per,사이초,21,23,PER,천태종,34,36,ORG
4222,35775,헤이안 시대에는 당나라 유학의 승려 인 사이초와 사이 카이가 각각 천태종과 진언종을 성행시켰다.,per:religion,wikipedia,per,사이초,22,24,PER,천태종,37,39,ORG
4223,35776,헤이 커피 시대에는 당나라 유학 승려 출신인 사이초와 구카이가 각각 천태종과 진언종을 성행 온도켰다.,per:religion,wikipedia,per,사이초,25,27,PER,천태종,38,40,ORG
4224,35777,"헤이안 시대에는 당나라의 승려 출신인 사이초와 구카이가 각각 천태종, 진언종을 발전 시켰다.",per:religion,wikipedia,per,사이초,21,23,PER,천태종,34,36,ORG
4225,35778,헤이안 시대 때엔 당나라 유학 간사 출신 승려 사이초와 구카이가 각각 천태종과 진언종을 성행시켰다.,per:religion,wikipedia,per,사이초,26,28,PER,천태종,39,41,ORG
4226,35779,"따라서 로베스피에르는 엠베테 파와 유사하게 그리스도교 생활을 하였는데, 두 사람 은 이신론 신 論 ) 또는 무신론 ( 無 神 ism)이라는 점에서만 의견이었다고 할 수 있다.",per:religion,wikipedia,per,로베스피에르,4,9,PER,이신론,47,49,POH
4227,35780,"결국 로베스피에르는 에베르 파와 비슷하게 그리스도교를 탄압하였는데, 두 파벌은 이신론 커리어 理 神 論 ), 무신론 [ 無 信 論 )이라는 점에서 서로 의견이 달랐다고 할 수 있다.",per:religion,wikipedia,per,로베스피에르,3,8,PER,이신론,44,46,POH
4228,35781,"따라서 로베스피에르는 마그 르파와 마찬가지 하 트로파을 탄압했었고, 두 파벌은 이신론 ( 理 神 論, 과 무신론 ( 無 神 ism)이라는 점에서만 근본 이 달랐다고 할 수 있다.",per:religion,wikipedia,per,로베스피에르,4,9,PER,이신론,44,46,POH
4229,35782,"따라서 로베스피에르는 마르파 파와 비슷하게 그리스도교를 탄압하였는데, 두 파벌은 이신론 ( 理 神 論 ) 과 무신론 ( 無 神 論 )이라는 점에서 그 점 이 달랐다고 할 수도 있다.",per:religion,wikipedia,per,로베스피에르,4,9,PER,이신론,45,47,POH
4230,35783,"따라서 로베스피에르는 에베르 파와 비슷하도록 천주교를 탄압해였는데, 두 파벌은 이신론 [ 理 信 ism) 과 무신론 ( 無 信 論 )이라는 문제 에서만 의견과 달랐다고 할 수 있다.",per:religion,wikipedia,per,로베스피에르,4,9,PER,이신론,44,46,POH
4231,35784,"1902년부터 킴 35 망명해 있던 중, 천도교 지도자 손병희를 만나 손병희, 한천 묵 漢 ) 등의 거듭된 권고로 천도교로 입교했다.",per:religion,wikipedia,per,손병희,31,33,PER,천도교,23,25,ORG
4232,35785,"1902년부터 일본에 거주해 머물던 중, 천도교 교주 손병희를 만나 손병희와 양한 한 陽 漢 ) 등의 거듭된 권고로 천도교로 입교했다.",per:religion,wikipedia,per,손병희,30,32,PER,천도교,23,25,ORG
4233,35786,"189 2년부터 일본에서 거주해 있는 중, 천도교 교주 손병희를 만나 손병희, 양한묵 ( 漢 묵 위키 등의 거듭된 권고로 천도교에 입교했다.",per:religion,wikipedia,per,손병희,31,33,PER,천도교,24,26,ORG
4234,35787,"1902년에 일본에 망명해 있던 중, 천도교 교주 손병희를 만나 손병희, 지 한묵 ( 金 ) 등의 거듭된 권고에 천도교에 입교했다.",per:religion,wikipedia,per,손병희,28,30,PER,천도교,21,23,ORG
4235,35788,"189 2 SPC 간 북경에 망명해 있던 중, 천도교 교주 손병희 ( 동생 손병희, 오르 전 사북 ( ) )의 계속된 권고로 천도교에 입교했다.",per:religion,wikipedia,per,손병희,33,35,PER,천도교,26,28,ORG
4236,35789,"토머스 레이먼드 켈리 ( Thomas Rayum ond Kelly, 1893년 6월 13 일 ~ 2010 년 1월 13일 )는 퀘이커교 신학 계파를 표방한 주립 대학교수이며 前 前이고 철학박사 출신이다.",per:religion,wikipedia,per,토머스 레이먼드 켈리,0,10,PER,퀘이커교,71,74,ORG
4237,35790,"토머스 레이먼드 켈리 ( Thomas Raymond Ky y, 1893년 6도리 4일 ~ 1941년 1월 17 日 ) 은 퀘이커교 신학 계파를 표방한 미국 대학교수이며 前은 이 하버드 철학 톱 출신이다.",per:religion,wikipedia,per,토머스 레이먼드 켈리,0,10,PER,퀘이커교,68,71,ORG
4238,35791,"토머스 레이먼드 켈리 ( Thomas 빈대 aymond Kelly, 1893년 6월 4 ~ - 1941월 1월 17 ) )는 퀘이커교 신학 계파를 표방한 미국 대학교수이며 前 정치인이고 철학박사 출신이다.",per:religion,wikipedia,per,토머스 레이먼드 켈리,0,10,PER,퀘이커교,70,73,ORG
4239,35792,"토머스 레이먼드 켈리 ( Thomas Raymond 제하 y y, 190 3년 6월 4 ~, 1941년 1월 17일 )는 퀘이커교교 계파를 대표 한 미국 대학교수이며 前 정치인이고 경제학 박사 출신이다.",per:religion,wikipedia,per,토머스 레이먼드 켈리,0,10,PER,퀘이커교,68,71,ORG
4240,35793,"토머스 레이먼드 켈리 ( Thomas Raymond 켈리 elly, 1893 내려 지 6월 4일 ~ 1941년 1월 17일 )는 퀘이커교 신장서 [ unused479 ] 표방한 미국 대학 정치인이며 前 정치인이고 철학이다 출신이다.",per:religion,wikipedia,per,토머스 레이먼드 켈리,0,10,PER,퀘이커교,72,75,ORG
4241,35794,"20세기 초에야 차별이 완화되 미국 가톨릭 신도 들들 게 교 계는 유일한 투쟁의 수단이 피리기 때문에, 현재 미국 법조계 내 보수주의 인사 자들은 가톨릭 신자 안병 때, 2005년 감리교 신자인 조지 H. 부시 대통령이 견 실한 가톨릭 신자 존 로버츠를 대법원장으로 지명한 데 이어, 또다시 보수 가톨릭 신자 새뮤얼 얼리토을 대법관으로 추천한 바, 미국 보수 로마 가톨릭 영문 보수적 복음주의 간의 연대가 시도되어 있다.",per:religion,wikipedia,per,존 로버츠,135,139,PER,로마 가톨릭,201,206,ORG
4242,35795,"20세기 갔어야 차별이 완화된 미국 가톨릭 신자들에게 교 계는 유일한 출세의 수단이 있 기 때문 12, 현 미국 정치 계 내 최고 대변자들도 가톨릭 신자들인데, 2004 년 감리교 신자인 조지 H. 부시 대통령이 독실한 가톨릭 신자 존 로버츠를 대법원장으로 지명한 데 이어, 또 다른 보수 가톨릭 신자 새 대법관 얼 얼리토을 대법관으로 추천하는 등, 보수 로마 가톨릭과 보수적 복음주의 간의 연대가 시도되되 있다.",per:religion,wikipedia,per,존 로버츠,130,134,PER,로마 가톨릭,199,204,ORG
4243,35796,"20세기 초에야 박해 이 완화되 미국 가톨릭 신자들에게 법조계는 유일적인 출세의 수단이었기 때문에, 현재 미국 법조사회 내 보수주의 대변자들은 가톨릭 신도 들인 데, 2008 년 감리교 신자 출신 조지 W. 루스벨트 대통령은 견 실한 가톨릭 신자 존 로버츠를 대법원장으로 지명한 데 이어서, 또다시 보수 가톨릭 개신교 신자인 얼 얼리토을 대법관으로 지명하며, 미국 보수 로마 가톨릭과 보수적 복음주의 신자의 연대가 시도되고 있다.",per:religion,wikipedia,per,존 로버츠,138,142,PER,로마 가톨릭,207,212,ORG
4244,35797,"20세기 초에 종교 차별이 완화되 미국 가톨릭 신자들에게 법조계는 유일한 구원의 수단이었기 때문에 결국 현재의 정계 계 내 보수주의 대변자 대부분 은 가톨릭 신도이며, 2005년 감리교 신자인 조지 W. 루스벨트 대통령이 독도 리디아 가톨릭 신자 존 로버츠를 대법원장으로 지명한 데 이어, 또다시 보수 가톨릭 신자 새뮤얼 콕 토를 대법관으로 지명하는 등 보수적 로마 가톨릭과 보수적 복음주의자 주의의 연대도 시도되고 있다.",per:religion,wikipedia,per,존 로버츠,138,142,PER,로마 가톨릭,202,207,ORG
4245,35798,"20세기 초금야 차별이 완화된 미국 가톨릭 신자들에게 법조계는 유력 한 출세의 수단이었어 때문에, 현재 미국의 법원 내 보수주의 대변자들은 가톨릭 신자들인데, 2005년 감리교 신자인 조지 W - 부시 대통령이 독실한 가톨릭 신자 존 로버츠를 대법관으로 지명한 데 이어, 또다시 보수 가톨릭 신자 새뮤얼 얼리토를 대법원장으로 추천 하하 등 스타워즈 보수 로마 가톨릭과 진보 적 보수 주의 간의 대화 가 시도되고 있다.",per:religion,wikipedia,per,존 로버츠,129,133,PER,로마 가톨릭,198,203,ORG
4246,35799,2017 년 종교개혁 500주년을 기념하여 경향신문에서는 로마 가톨릭 신자의 다니엘 린데만과 한국 교회 성직자인 최종기 목사의 토론을 보도했다.,per:religion,wikipedia,per,다니엘 린데만,43,49,PER,가톨릭,35,37,ORG
4247,35800,2015 년 종교개혁 500주년을 맞이하여 경향신문에서는 로마 가톨릭 신자인 다니엘 린데만과 루터교회 성직자인 최재훈 목사의 인터뷰를 연재했다.,per:religion,wikipedia,per,다니엘 린데만,43,49,PER,가톨릭,35,37,ORG
4248,35801,2017년 종교개혁 500주일을 기념하여 경향신문에서는 로마 가톨릭 신자 목사 다니엘 린데만과 루터파 성직자 출신 최재훈 목사의 토론을 보도했다.,per:religion,wikipedia,per,다니엘 린데만,44,50,PER,가톨릭,34,36,ORG
4249,35802,2017년 종교개혁 500주년을 기념하여 CNN에서는 로마 가톨릭 목사인 다니엘 린데만과 루터교회 목사인 최 구훈 목사의 토론을 보도했다.,per:religion,wikipedia,per,다니엘 린데만,41,47,PER,가톨릭,33,35,ORG
4250,35803,2017년 종교개혁 500주년을 맞이하여 경향신문에서는 독일 가톨릭 신자인 다니엘 린데만과 한국 교회 성직자인 최재훈 목사의 토론을 보도했다.,per:religion,wikipedia,per,다니엘 린데만,42,48,PER,가톨릭,34,36,ORG
4251,35804,무함마드에 의하여 시작된 이슬람교는 그 세력을 확대하여 약 100여 년 사이에 서쪽으로는 스페인과 북아프리카 지역에서 동쪽에는 페르시아에 이르는 광대한 지역을 장악하였다.,per:religion,wikipedia,per,무함마드,0,3,PER,이슬람교,14,17,ORG
4252,35805,무함마드에 의하여 시작된 이슬람교는 그 세력을 확장하여 불과 2여 년 사이에 서쪽으로는 스페인 및 북 아트 지역에서 동쪽으로는 러시아 이르 이르는 광대한 지역을 장악하였다.,per:religion,wikipedia,per,무함마드,0,3,PER,이슬람교,14,17,ORG
4253,35806,무함마드에게 여 시작된 이슬람교는 그 세력을 확장하여 불과 100여 년 사이에 서쪽에는 북아 및 카스 프리카 지역에서 동쪽으로는 페르시아에 이르는 광대한 지역을 장악하였다.,per:religion,wikipedia,per,무함마드,0,3,PER,이슬람교,13,16,ORG
4254,35807,무함마드기에 의하여 시작된 이슬람교는 그 세력을 확장하여 불과 100여 년 사이에 서쪽에 는 유럽 및 북아프리카 일대 에서 동쪽으로는 페르시아 에 이르는 광대한 지역을 장악하였다.,per:religion,wikipedia,per,무함마드,0,3,PER,이슬람교,15,18,ORG
4255,35808,무함마드에 의한 의해 시작된 이슬람교는 그 세력을 확장하여 불과 100여 년 사이에 서쪽으로는 스페인과 북아프리카 지역에서 동쪽으로는 페르시아에 이르러 광대한 지역을 장악하였다.,per:religion,wikipedia,per,무함마드,0,3,PER,이슬람교,16,19,ORG
4256,35809,"또한 제칠 일안일 일일의 재림교회 교회 통일교의 영향을 받은 반진 페더 운동은, 그 기원적인 부분에 있 있 서도 심각한 문제가 제기되고 있으며, 이로 인해 진화를 부정한다는 것 자체가 문선명을 비롯한 통일교 신도이라는 점이 밝혀지면서, 면서의 종교 적 이단 성과 반성경적인 주장에 대해서에 문제가 제기되 제기 있기도 하다.",per:religion,wikipedia,per,문선명,103,105,PER,통일교,22,24,ORG
4257,35810,"또한 제칠재 안식일 예수재림나라 와 통일교의를 을을하 반진화학 운동은, 그 기원적인원 에 있 어서도 심각한 문제 문제 제기 제기 고 있으며,, 로로 진화를 부정한다는 것 자체가 문선명명이 한 통일교 사상이라는 점이 밝혀지면서 창조과학의 기원적 이단성과 반성경적인 주장에 대해서 큰 문제가 제기되고 있 기도 하다.",per:religion,wikipedia,per,문선명,99,101,PER,통일교,20,22,ORG
4258,35811,"한편 제일 일 안식일 예수 재림교회와 통일교의 영향을 받은 반진 화학 운동은,, 기원적인 부분에 있어서도 도 한 문제로 노 되고 있으며 있이로 인해 진화를 부정 아드 느는 자체 자체 문선명을 비롯 자신감 통일교 사상이라는 점이 밝혀지면서 창조과학 호령 기원 기원 이단 성성 반성경적인 주장에 대해서 대해서 문제가 제기되고 있 있 있 하다.",per:religion,wikipedia,per,문선명,102,104,PER,통일교,21,23,ORG
4259,35812,"특히 제칠 일 안식일 예수 수수 교회와 통일교의 영향을 이를 은 반진 화학 운동은, 그 기원적인 부분에 이에 있어도 심각한 문제 심각 제기를 고 있으며 있으며로 인해 진화 창조 진화한다는 것 자체가 문선명을 비롯한 통일교 사상이라는 점이 밝혀지면서 창조과학의 기원적 이단 이단적 반성경적인 주장에 대해서 대해서 문제 가 제기되되 있기도 하다.",per:religion,wikipedia,per,문선명,111,113,PER,통일교,22,24,ORG
4260,35813,"또한 제칠 일 안식일 예수 재림교회나 통일교의 지원을 받 받 반 창조 화학 운동은,, 기원적인 부분에 있어서도 도 한 문제로 토로 고 있으며으며으며 이 인해 진화 진화 부정한다는 것 자체가 문선명을 비롯한 통일교 사상이라는 점이 밝혀지면서 창조과학의 기원적 이단 성과 반성경적 인적인 에스카 큰 문제가 제기되고 있기도 하다.",per:religion,wikipedia,per,문선명,106,108,PER,통일교,21,23,ORG
4261,35814,"이어 당시 장로교에서는 김제 근과 김재준 목사, 실근, 한경직 등 도 이같이 찬동하여 번역에 동참하여 번역본이 나왔다.",per:religion,wikipedia,per,한경직,31,33,PER,장로교,6,8,ORG
4262,35815,"이어 당시 장로교에서는 송 창안한 김재준, 채피로 근, 한경직 목사도 이에 찬동하여 번역에 동참하여 번역본들이 나왔다.",per:religion,wikipedia,per,한경직,31,33,PER,장로교,6,8,ORG
4263,35816,"이어 당시 장로교에서는 송 창단, 김재준, 채피로 근, 한경직 등 정찬 이에 찬동하여 번역에도 동참하여 정 본이 나왔다.",per:religion,wikipedia,per,한경직,31,33,PER,장로교,6,8,ORG
4264,35817,"이어 당시 장로교 자구는 송창근, 김재준, 지동 근, 한경직 목사도 이에 찬동하여 장로기 수 결결 안 이 나왔다.",per:religion,wikipedia,per,한경직,30,32,PER,장로교,6,8,ORG
4265,35818,"이어 당시 장로교에서는 송창근, 송창 기수 채피로 근, 한경직 목사도 이에 찬동하여 집회에 동참하여 합동 본이 나왔다.",per:religion,wikipedia,per,한경직,31,33,PER,장로교,6,8,ORG
