,Unnamed: 0,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
8146,8146,35843,"연희전 학교는 1915년 미국 장로교 선교사 호러스 그랜트 언더우드 ( ( 元 ) 元 ) ( 1859 年 ~ 1916년 ) 가 설립하여 경신학교의 대학과정인 조선기독교대 내로 출발하여, 1917년 사립 미술 전문학교학교 인가를 받아 발전하였다.",per:religion,wikipedia,per,호러스 그랜트 언더우드,25,36,PER,장로교,17,19,ORG
8328,8328,35844,"1755년 존 뉴턴이 병을 이유로 하선하였고, 면학에 매진해 성공회 사제가 된다.",per:religion,wikipedia,per,존 뉴턴,6,9,PER,성공회,34,36,ORG
8328,8328,35845,"1755년 존 뉴턴이 병을 얻어 하선하였고, 신학 학에 입학 해 성공회 사제가 된다.",per:religion,wikipedia,per,존 뉴턴,6,9,PER,성공회,36,38,ORG
8328,8328,35846,"1755년 존 뉴턴이 병을 이유로 하 혹은하였고, 면학에 매진해 성공회 사제가 된다.",per:religion,wikipedia,per,존 뉴턴,6,9,PER,성공회,36,38,ORG
8328,8328,35847,"1755에 존 뉴턴은 소를을 하 실패 하였으며, 면면 에 매진해 성공회 아이언가 된다.",per:religion,wikipedia,per,존 뉴턴,6,9,PER,성공회,36,38,ORG
8328,8328,35848,"1755년 존 뉴턴이 건강상의 이유로 하천 하였고, 면 그릇 사업 매진하여 성공회 사제가 된다.",per:religion,wikipedia,per,존 뉴턴,6,9,PER,성공회,42,44,ORG
8538,8538,35849,"799 년 간무왕 의 교토 천도를 이어 견천 사로 당나라에 유학을 다녀온 구카이와 사이 초가 각각 진언종, 천태종 을 창시하여해 불교계 고야산, 히에이 산 등의 비중이 커졌다.",per:religion,wikipedia,per,구카이,41,43,PER,고야산,76,78,LOC
8538,8538,35850,"소극4 국과 간 간 천황의 교토 천도에 이어 견당사로 일본 에 유학을 다녀온 구카이와 사이초가가 진언종, 천태종을 창시해 일본 불교에서 고야산, 히에이 산 등의 비중이 커졌다.",per:religion,wikipedia,per,구카이,43,45,PER,고야산,76,78,LOC
8538,8538,35851,"794년 사이 무 천황이 교토 천도에 이어 견당사로 당나라에 유학을 다녀온 구카이와 사이초가 각각 진언종, 천태종을 창시하여 일본 불교에서 고야산, 히자 산 등으로 비중이 커졌다.",per:religion,wikipedia,per,구카이,42,44,PER,고야산,78,80,LOC
8538,8538,35852,"66 4년 간무 천황의 일본 천도에 따라 견당사로 당나라로 유학했한 구카이와 사이초가 각각 구몬 종, 진 종을 창시하여 일본 열도 에서 고야산, 히에이 산 등의 비중 비중 커졌다.",per:religion,wikipedia,per,구카이,38,40,PER,고야산,76,78,LOC
8538,8538,35853,"794년 간무 천황이 교토 천도에 이어 견당사로 당나라에 유학을 다녀온 구카이와 사이초가 각기 진언종, 천태종을 창시하여 일본 불교에서 고야산산 히자 산 등의 비중성이 커졌다.",per:religion,wikipedia,per,구카이,40,42,PER,고야산,76,78,LOC
8624,8624,35854,봉고는 기독교를 신앙해 알베르바르 나르 봉고 라는 이름을 가지고고 었지만 1973년 9년 에 기독교에서 이슬람교으로 개종하면자 자신도 엘하 지 오마르 봉고로 개명했고 20033 에 부친의 성 을 자신의 성명 에 붙이는 법률이 제정 되자 엘 하지 오마르 봉고 온딤바로 이름을 바뀌 었다.,per:religion,wikipedia,per,오마르 봉고,80,85,PER,이슬람교,58,61,ORG
8624,8624,35855,봉고는 기독교를 신앙해 알베르 베르나르 봉고라는 이름을 유품고 있었지만 1973년 10 월에 사우디아라비아 이랬 이슬람교로 개종하면서 이름 도 엘 하르 오마르 봉고로 개명했고 1975 년에 부친 의 이름을 자신의 이름에 붙이라는 법률이 발효되 인덱스 엘 하지 오마르 봉고 온딤바로 이름을 바꾸었다.,per:religion,wikipedia,per,오마르 봉고,85,90,PER,이슬람교,63,66,ORG
8624,8624,35856,봉고는 기독교를 신앙해 라 베르나르 봉고라는 본명명 가지고 있었지만 1973 년 9월에 기독교와 이슬람교 개종을 하면서 자신도 엘 하지 오마르 봉고로 개명하 고 2003년에는 결속 이름을 자신의 성 에 붙이는 법률이 발효되자 알 하지 오마르 봉고 온딤으로 이름을 바꾸었다.,per:religion,wikipedia,per,오마르 봉고,76,81,PER,이슬람교,54,57,ORG
8624,8624,35857,봉고는 기독교을 신앙해 알베르 베르나르 봉고라는 본명 을 갖 고 있었지만 1973년 9월에 건에서 이슬람교로 개종하면자 자신을 엘 하지 오마르 봉고로 변경 했고 2003년에 부친의 이름을 자녀 자녀 이름에 붙이는 법 이 발효되자 알 하지 오마르 봉고 온딤바로 이름을 바꾸었다.,per:religion,wikipedia,per,오마르 봉고,76,81,PER,이슬람교,55,58,ORG
8624,8624,35858,봉고은 기독교을 신앙해 알베르 베르나르 봉고 라는 본명 을 가지고 있었지만 1973 년 9월 기독교비아 에서 이슬람교로 개종하면서 자신도 엘 하 됩니까 오마르 봉고로 변경 했고 2003년에 부친의 이름을 자신의 이름에 쓰 는 법률이 발효되자 엘 하지 오마르 봉고 온딤바로 이름을 바꾸었다.,per:religion,wikipedia,per,오마르 봉고,85,90,PER,이슬람교,61,64,ORG
8982,8982,35859,한국 어날 초기 장로교 신자로에 안면 이 있던 호러스 그랜트 언더우드 선교사가 편지로 Day 소개장 덕에 거처를 구할 수 있었다.,per:religion,wikipedia,per,호러스 그랜트 언더우드,26,37,PER,장로교,9,11,ORG
8982,8982,35860,미국 망명 초기 장로교 출신 이서 안면이 있던 호러스 그랜트 언더우드사 가 본국 로 보낸 소개로 덕분 에 거처를 구할 수 있었다.,per:religion,wikipedia,per,호러스 그랜트 언더우드,26,37,PER,장로교,9,11,ORG
8982,8982,35861,한국 망명 초기 장로교 선교사이자 안면이 있던 호러스 그랜트 언더우드 선교사가 편지로 보낸 한 장 덕에 거처를 빌릴할 있었다.,per:religion,wikipedia,per,호러스 그랜트 언더우드,26,37,PER,장로교,9,11,ORG
8982,8982,35862,한국 망명 초기 장로교 선교사이라 나잇하고 있던 호러스 그랜트 언더우드 선교사가 만들 로준 소개장 덕에 거처를 구할수 있었다.,per:religion,wikipedia,per,호러스 그랜트 언더우드,27,38,PER,장로교,9,11,ORG
8982,8982,35863,미국 최초의 장로교 선교사이자 안면이 있던 호러스 그랜트 언더우드 선교사가 편지로 보낸 소개장 덕에 학교 를 알 수 있었다.,per:religion,wikipedia,per,호러스 그랜트 언더우드,24,35,PER,장로교,7,9,ORG
9129,9129,35864,1895년에는 후툭투 ( 티베트 불교 직무 수장 '이 었던 7년 연상의 복드 칸을 만나 2 년 연애를 하고 190년에 그와 결혼하여 이후 그와의 사이에 총 1남을 두었다.,per:religion,wikipedia,per,복드 칸,40,43,PER,티베트 불교,14,19,ORG
9129,9129,35865,1895년에는 후툭투'티베트 불교 직무 수장 ) 이 되 던 7년 연하 의 복드 칸을 만나 7년 연애 끝에 1902년 그에 국한하고 이후 그와의 관계 에는에 남을 두었다.,per:religion,wikipedia,per,복드 칸,41,44,PER,티베트 불교,12,17,ORG
9129,9129,35866,1895 대자보에는 후툭 스님 ( 티베트 불교 직무관 ) 이였 던 2 년 연상의 복드 칸을 찾아가 7년애 끝에 1903 년 세우와 결혼하여 이후 그와의 결혼 에에 1남을 두었다.,per:religion,wikipedia,per,복드 칸,45,48,PER,티베트 불교,19,24,ORG
9129,9129,35867,18953 에는 졸업 후 총무원 ( 티베트 불교 직무관 ) 이었던 7년 연상의 복드 칸을 만나 7년 연애 끝 추신수 1902년 그와 결혼하여 이후 그와 그녀 사이에는 1 굳어졌을 두었다.,per:religion,wikipedia,per,복드 칸,44,47,PER,티베트 불교,20,25,ORG
9129,9129,35868,1895 무렵 에는 후툭투 ( 티베트 불교의 수장 ) 이 결사던 2 년 연상의 복드 칸을 만나 7년 2년 에 이어 2년 그와 결혼하하고 그와 그 사이에는 2 아들 을 두었다.,per:religion,wikipedia,per,복드 칸,44,47,PER,티베트 불교,17,22,ORG
9668,9668,35869,문정현 { 1940년 8월 20일 출생 ) 은 대한민국의 천주교 사제이다.,per:religion,wikipedia,per,문정현,0,2,PER,천주교,32,34,ORG
9668,9668,35870,문정현 ( 1940년 8월 20일 ~ ) 은 대한민국의 천주교 사제이다.,per:religion,wikipedia,per,문정현,0,2,PER,천주교,31,33,ORG
9668,9668,35871,문정현 ( 1940년 8월 20여생 ) 은 한국 의 천주교 사제이다.,per:religion,wikipedia,per,문정현,0,2,PER,천주교,29,31,ORG
9668,9668,35872,문정현 < 1978 년 8월 20일 ~ ] 은 대한민국의 천주교 사제이다.,per:religion,wikipedia,per,문정현,0,2,PER,천주교,32,34,ORG
9668,9668,35873,문정현 ( 1940 年 8월 20일 ~ ) 은 대한민국의 천주교 사제이다.,per:religion,wikipedia,per,문정현,0,2,PER,천주교,32,34,ORG
10032,10032,35874,존 윈스럽 ( John 국립 기념물rop 1639 년 1월 12일 - 1649년 3월 26일 ) 은 17세기 에 청교도를 신세계로 이끈 정치인이다.,per:religion,wikipedia,per,존 윈스럽,0,4,PER,청교도,63,65,ORG
10032,10032,35875,존 윈스럽 ( 존 Winthrop · 1588 년 1월 1 일 - 168 9 음력 3월 26일 ) 은 17세기에 청교도을 신세계로 이끈 정치인이다.,per:religion,wikipedia,per,존 윈스럽,0,4,PER,청교도,63,65,ORG
10032,10032,35876,존 윈스럽 ( John Winyn rop 1639년 1월 12일 - 1649년 3월 26일 ) 은 17세기에 청교도를 신세계로 이끈 정치인이다.,per:religion,wikipedia,per,존 윈스럽,0,4,PER,청교도,61,63,ORG
10032,10032,35877,"존 윈스럽 [ John Winynt, 1588년 7 월 12일 - 1644 년 3월 26 만약 ) 은 17세기에 청교도를 신세계 해줘 준 정치인이다.",per:religion,wikipedia,per,존 윈스럽,0,4,PER,청교도,63,65,ORG
10032,10032,35878,존 윈스럽 ( John Winthrop : 1588년 1월 18 일 - 1649년 1 월 7 일 ) 은 17세기에 청교도를 신세계로 이끈 정치인이다.,per:religion,wikipedia,per,존 윈스럽,0,4,PER,청교도,64,66,ORG
10419,10419,35879,제4차 라칵 라노 괴로워의회에서 승인된 WP개 조항의 법령 중 가톨릭 신앙에 관한 제1조와 요아킴 수도원장의 삼위일체 교리 자본가 대한 오류를 지적하고 있는 2조를 제외하면 나머지 12 개 조항 은 모두 교회 생활과 규율에 관한 내용들이다.,per:religion,wikipedia,per,요아킴,51,53,PER,가톨릭,35,37,ORG
10419,10419,35880,"제꾸미차차 테라노 공의회에서 승인한 70가지 조항의 문서 가운데 가톨릭 신앙에 관한 제1조와 요아킴 수도원장의 삼위일체론 에 대한 오류를 지적하고 나서 는 4 조를 제외하면, 68개 조항은 모두 교회 생활과 규율 에 관한 내용들이다.",per:religion,wikipedia,per,요아킴,52,54,PER,가톨릭,36,38,ORG
10419,10419,35881,제4 회생 라테라노 공세가 손님한 70개 조항의 법령 가운데 가톨릭 교회 에 대한 제1조와 요아킴 수도원 수도원들의 교리에 대한 오류 를 지적하고 있는 2조를 제외하면 나머지 68개 플로리들은 교회 생활과 규율에 관한 내용들이다.,per:religion,wikipedia,per,요아킴,51,53,PER,가톨릭,34,36,ORG
10419,10419,35882,제4차 라테라노 공의회에서 승인한 70조 조항의 법령 가운데 가톨릭 신앙 에 관한 제1 조과 요아킴 수도원회에서 삼위일체 교리에 대한 왜곡을 지적하고 있는 2조를 제외하고 나머지 62 개 조항은 모두 교회 생활의 규율 에 관한 내용들이다.,per:religion,wikipedia,per,요아킴,52,54,PER,가톨릭,34,36,ORG
10419,10419,35883,제4차 라케비아 공의회에서 승인한 70여개 의 법령 가운데 가톨릭 신앙에 관한 제1조와 요아킴 피신장의 기독교 교리에 대한 오류를 지적하고 바로잡 는 4 조를 제외하면 나머지 66 개 조항은 모두 교회 생활과 규율과 관한 것 들이다.,per:religion,wikipedia,per,요아킴,49,51,PER,가톨릭,33,35,ORG
10663,10663,35884,고려 대각국사 의천이 천태종을 다시 세울 때 기반이 된 선종 5문 문 가운데 하나가 지곡사인것 으로 나타나고 보 리라는 고려 불교계에 상당 한 위치 히든 차지했던 사찰으로 짐작된다.,per:religion,wikipedia,per,대각국사,3,6,PER,천태종,12,14,ORG
10663,10663,35885,고려 대각국사 의천이 천태종을 처음 세울 때 기반이 된 선종 5산문 가운데 하나가 지곡사인 것으로 전하 고 있어 당시 불교 역사 에 상당 한 위치를 차지했던 사찰로 추측 된다.,per:religion,wikipedia,per,대각국사,3,6,PER,천태종,12,14,ORG
10663,10663,35886,신라 대각국사 의천이 천태종을 처음 세울는데 기반이 된 선종 5산산 가운데 하나가 지 지 사인 것으로 김수현고 있어 고려 불교계에 중요한 위치를 차지했던 사찰로 짐작된다.,per:religion,wikipedia,per,대각국사,3,6,PER,천태종,12,14,ORG
10663,10663,35887,고려 대각국사 의천이 천태종를 다시 세울 때 기반이 된 선종 5산문 중 하나가 지곡사인것 으로 나타나고 있어 고려 불교계에 중요한 위치를 차지하 던 사찰로 짐작된다.,per:religion,wikipedia,per,대각국사,3,6,PER,천태종,12,14,ORG
10663,10663,35888,"고려 대각국사 의천이 천태종를 다시 세울 때, 이한 선종 5산문 중 하나가 지곡사인 것으로 나타나고 있어 고려 불교계에서 중요한 위치을 차지했던 사찰로 짐작된다.",per:religion,wikipedia,per,대각국사,3,6,PER,천태종,12,14,ORG
11657,11657,35889,"대각국사 의천에 의한 천태종의 성립에 영향를 받아 조계종 전환사채 창립 된 후, 보조국사 지눌 ( 知 : 1158 - 1210 ) 백운 The 白 雲 ) 태고국사 보계 ( : 1301 - 1380 ) 가 조계종의 종풍 ( 宗 風 ] 을 크게 떨쳤다.",per:religion,wikipedia,per,대각국사,0,3,PER,천태종,12,14,ORG
11657,11657,35890,"대각국사 의천에 의한 천태종의 성립의 영향을 받아 선종 이 성립된 후, 보조국사 보 눌 ( 知 : 1158 - 1210 ) 백운 ( 白 雲 ) 태고국사 보우 ( : 1301 - 1382 ] 가 조계종의 종풍 ( 宗 風 ) 을렉트게 했 쳤다.",per:religion,wikipedia,per,대각국사,0,3,PER,천태종,12,14,ORG
11657,11657,35891,"대각국사 의천에 의한 천태종의 성립의 영향을 받아 조계종이 성립된 후, 보조국사 지눌 ( 知 : 1158 - 117 0 ) 백운 ( 白 백운 ) 태천 국사 보우 (, 115 1 - 1382 ) 가 조계종의 물리풍 ( 宗 風 ) 을 크히 떨쳤다.",per:religion,wikipedia,per,대각국사,0,3,PER,천태종,12,14,ORG
11657,11657,35892,대각국사 의천 에 의한 천태종의 성립에 영향를 받아 조계종이 성립된 후에 보조국사 지눌 ( 知눌 : 1158 - 1211 ) 백운 ( 白 雲 ) 태고국사 보우 ( : 115 1 - 1382 ) 가 조계종의 종풍 ( 宗 風 ] 을 크게 떨쳤다.,per:religion,wikipedia,per,대각국사,0,3,PER,천태종,13,15,ORG
